ModuleCode;ModuleName;ModuleDepartment;ModuleCredit;ModuleLevel
TS4880B;"Applied Theatre";"ENGLISH LANGUAGE & LITERATURE";5;4
TS5101R;"TEXT AND PERFORMANCE";"ENGLISH LANGUAGE & LITERATURE";5;5
TS5212;"ASIAN INTERNATIONAL CINEMA";"ENGLISH LANGUAGE & LITERATURE";4;5
TS5212R;"ASIAN INTERNATIONAL CINEMA";"ENGLISH LANGUAGE & LITERATURE";5;5
TS5660;"Independent Study";"ENGLISH LANGUAGE & LITERATURE";4;5
TS6660;"Independent Study";"ENGLISH LANGUAGE & LITERATURE";4;6
TS6770;"Graduate Research Seminar";"ENGLISH LANGUAGE & LITERATURE";4;6
UAR2201;Cyberart;"UNIVERSITY SCHOLARS PROGRAMME";4;2
UAR2207;"Theatre and the World";"UNIVERSITY SCHOLARS PROGRAMME";4;2
UD5221;"Theory and Elements of Urban Design";ARCHITECTURE;4;5
UD5521;"Planning Process: Quantitative & Policy Dimensions";ARCHITECTURE;4;5
UD5601;"URBAN DESIGN STUDIO 1";ARCHITECTURE;8;5
UD5602;"URBAN STUDIO DESIGN 2";ARCHITECTURE;8;5
UD5622;"Methods Of Urban Design & Urban Analysis";ARCHITECTURE;4;5
UD5628;"Sustainable Urban Design and Development";ARCHITECTURE;4;5
UD5641;DISSERTATION;ARCHITECTURE;8;5
UHB2207;"Language, Cognition, and Culture";"UNIVERSITY SCHOLARS PROGRAMME";4;2
UHB2208;"Immigration and the City";"UNIVERSITY SCHOLARS PROGRAMME";4;2
UIS3901;"Independent Study Module";"UNIVERSITY SCHOLARS PROGRAMME";4;3
UIS3901S;"Independent Study Module (ST)";"UNIVERSITY SCHOLARS PROGRAMME";4;3
UIS3911;"Independent Study Module";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";4;3
UIS3911HY;"Independent Study Module";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";4;3
UIS3911NM;"Independent Study Module";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";4;3
UIS3911PH;"Independent Study Module";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";4;3
UIS3911PL;"Independent Study Module";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";4;3
UIS3911PS;"Independent Study Module";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";4;3
UIS3911SC;"Independent Study Module";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";4;3
UIS3911SN;"Independent Study Module";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";4;3
UIS3912;"Independent Study Module";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";4;3
UIS3912HY;"Independent Study Module";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";4;3
UIS3913;"Independent Study Module";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";4;3
UIS3913R;"Course-Based Module (Riding-On Regular Module)";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";4;3
UIS3914R;"Course-Based Module (Riding-On Regular Module)";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";4;3
UIS3921;"Independent Study Module";"DEAN'S OFFICE (SCIENCE)";4;3
UIS3921R;"Independent Study Module (Ride-On)";"DEAN'S OFFICE (SCIENCE)";4;3
UIS3922;"Independent Study Module";"DEAN'S OFFICE (SCIENCE)";4;3
UIS3922R;"Independent Study Module (Ride-On)";"DEAN'S OFFICE (SCIENCE)";4;3
UIS3923;"Independent Study Module";"DEAN'S OFFICE (SCIENCE)";4;3
UIS3923R;"Independent Study Module (Ride-On)";"DEAN'S OFFICE (SCIENCE)";4;3
UIS3924;"Independent Study Module";"DEAN'S OFFICE (SCIENCE)";4;3
UIS3924R;"Independent Study Module (Ride-On)";"DEAN'S OFFICE (SCIENCE)";4;3
UIS3929R;"Independent Study Module (Ride-On)";"DEAN'S OFFICE (SCIENCE)";8;3
UIS3931;"Independent Study Module";"DEAN'S OFFICE (ENGINEERING)";4;3
UIS3932;"Independent Study Module";"DEAN'S OFFICE (ENGINEERING)";4;3
UIS3933;"Independent Study Module";"DEAN'S OFFICE (ENGINEERING)";4;3
UIS3934;"Independent Study Module";"DEAN'S OFFICE (ENGINEERING)";4;3
UIS3941;"Independent Study Module";"DEAN'S OFFICE (BIZ)";4;3
UIS3941R;"Independent Study Module (Ride-On)";"DEAN'S OFFICE (BIZ)";4;3
UIS3942;"Independent Study Module";"DEAN'S OFFICE (BIZ)";4;3
UIS3942R;"Independent Study Module (Ride-On)";"DEAN'S OFFICE (BIZ)";4;3
UIS3943;"Independent Study Module";"DEAN'S OFFICE (BIZ)";4;3
UIS3943R;"Independent Study Module (Ride On)";"DEAN'S OFFICE (BIZ)";4;3
UIS3944;"Independent Study Module";"DEAN'S OFFICE (BIZ)";4;3
UIS3944R;"Independent Study Module (Ride On)";"DEAN'S OFFICE (BIZ)";4;3
UIS4911;"Independent Study Module";"DEAN'S OFFICE (ARTS & SOCIAL SC.)";5;4
